document_id,topic,probabilities
3283,135,"[1.66628230e-307 3.62379870e-307 1.78926880e-307 1.94232196e-307
 1.58260438e-307 2.16229317e-307 1.06991561e-307 1.28965864e-307
 3.38209737e-307 1.02474094e-307 1.49108912e-307 2.46214945e-307
 1.44236211e-307 1.04794523e-307 1.43551164e-307 9.57475781e-308
 1.81548997e-307 1.25594447e-307 1.23436872e-307 2.13440445e-307
 1.03499461e-307 1.26146892e-307 7.95182018e-308 3.96293252e-307
 1.55777990e-307 1.24092617e-307 2.00594467e-307 1.23404941e-307
 1.57453094e-307 1.27619333e-307 1.87454935e-307 1.90780781e-307
 1.62522346e-307 2.36411282e-307 8.65004856e-308 4.92653635e-307
 1.54210026e-307 1.71127763e-307 1.81713793e-307 1.37259598e-307
 1.17512604e-307 1.92796706e-307 1.85935633e-307 2.13460318e-307
 2.85262152e-307 1.88108042e-307 2.54646297e-307 1.24563474e-307
 2.17059742e-307 1.63739589e-307 7.91408023e-308 1.63662158e-307
 5.70930916e-308 1.50303847e-307 9.51153373e-308 1.32244441e-307
 1.65112348e-307 1.65599332e-307 1.66053070e-307 1.19446701e-307
 2.51238184e-307 1.81070169e-307 1.97905639e-307 1.34944585e-307
 2.18676654e-307 1.32419227e-307 1.47225955e-307 8.94065405e-308
 4.18610679e-307 1.17468883e-307 1.84105527e-307 2.07256695e-307
 1.13713058e-307 5.08616709e-308 1.26285096e-307 1.67929037e-307
 1.94749889e-307 2.10130324e-307 1.59932369e-307 1.39266793e-307
 2.45239695e-307 1.78783953e-307 2.04758089e-307 1.86073738e-307
 2.35744518e-307 2.12492822e-306 1.19994090e-307 2.24698683e-307
 1.78925265e-307 3.66533500e-307 1.87681171e-307 1.78259786e-307
 6.63037343e-307 2.10363500e-307 1.22780958e-307 1.09022248e-307
 5.07010306e-308 1.32098809e-307 2.18884452e-307 2.53033831e-307
 1.86046220e-307 1.90478594e-307 1.48362187e-307 1.92088926e-307
 7.29725005e-308 2.03310667e-307 1.63926133e-307 2.04690248e-307
 2.44808455e-307 2.67223937e-307 2.65129770e-307 1.32525655e-307
 2.17951942e-307 2.14323845e-307 1.83365267e-307 2.09976707e-307
 2.23052390e-307 1.75319636e-307 2.23247550e-307 4.53537748e-308
 1.93142125e-307 7.45017033e-308 1.44174211e-307 3.33341592e-307
 2.19865226e-307 1.91978005e-307 1.74669703e-307 2.37742954e-307
 2.41851630e-307 2.22273880e-307 1.92996760e-307 2.17583641e-307
 1.22353987e-307 4.50940776e-307 2.03540870e-307 1.00000000e+000
 1.24209135e-307]"
3284,44,"[1.89013032e-307 2.16388770e-307 2.85425100e-307 4.71450474e-307
 3.67842295e-307 2.10286510e-307 1.75353329e-307 2.07790257e-307
 2.96610665e-307 1.64054573e-307 2.39729772e-307 6.21489018e-307
 2.38096815e-307 1.60340776e-307 1.85308859e-307 1.22246403e-307
 2.28406972e-307 2.31961397e-307 1.88686022e-307 2.33690244e-307
 1.42116969e-307 1.84512607e-307 1.01057148e-307 3.56663671e-307
 2.91576367e-307 1.17889111e-307 3.17019600e-307 1.79105040e-307
 2.21182563e-307 2.24144541e-307 2.54677147e-307 1.97912044e-307
 1.88554797e-307 2.25259004e-307 8.64260591e-308 2.50686120e-307
 2.55462774e-307 2.16984462e-307 2.23643133e-307 2.18184275e-307
 1.80128951e-307 4.90849904e-307 2.64726268e-307 3.64392372e-307
 1.00000000e+000 2.77567813e-307 6.52141707e-307 2.05903174e-307
 3.21025043e-307 3.08264771e-307 1.00708217e-307 2.74477606e-307
 6.48541079e-308 2.04782693e-307 1.29906899e-307 1.42348696e-307
 2.05519480e-307 2.96055985e-307 2.05212702e-307 1.91610399e-307
 3.65361489e-307 2.05487586e-307 2.95313939e-307 1.28417686e-307
 2.45630894e-307 1.27896885e-307 1.85271248e-307 1.23216472e-307
 2.08163928e-307 2.00383732e-307 1.91952400e-307 2.17963641e-307
 1.89130863e-307 5.25714341e-308 1.86649159e-307 2.19785845e-307
 3.79056358e-307 2.28878030e-307 1.98234859e-307 1.85976360e-307
 3.55476540e-307 2.46336190e-307 4.89497415e-307 2.47917457e-307
 4.18275403e-307 2.59266895e-307 1.57255977e-307 3.22226416e-307
 1.95158274e-307 2.29211020e-307 2.57595270e-307 1.98861225e-307
 2.98684590e-307 2.48722223e-307 1.96156115e-307 1.05121763e-307
 5.22519980e-308 2.00695471e-307 1.54721985e-307 5.20643160e-307
 2.41121597e-307 3.10752457e-307 3.56811626e-307 2.19548122e-307
 9.25481925e-308 3.18705875e-307 1.59420052e-307 2.28588671e-307
 3.97821756e-307 3.62339435e-307 2.27913945e-307 2.38463486e-307
 1.31461174e-307 1.97629574e-307 3.42381200e-307 2.17703860e-307
 2.55637839e-307 3.36922779e-307 2.87772720e-307 4.61740681e-308
 2.76308718e-307 8.78520013e-308 1.95935697e-307 2.49926964e-307
 2.69312544e-307 5.36128436e-307 2.51889237e-307 3.60522152e-307
 4.41260103e-307 3.12867929e-307 6.09988087e-307 3.18102693e-307
 2.12090666e-307 2.95489638e-307 3.75517434e-307 2.80152911e-307
 2.05364515e-307]"
3285,44,"[1.91301320e-307 2.18589514e-307 2.89528413e-307 4.81752452e-307
 3.62225706e-307 2.13291666e-307 1.74308091e-307 2.06243838e-307
 3.00194892e-307 1.62311877e-307 2.40117215e-307 6.45471887e-307
 2.36207530e-307 1.59871847e-307 1.85976007e-307 1.21776315e-307
 2.30196301e-307 2.30634505e-307 1.88411217e-307 2.36604693e-307
 1.42009141e-307 1.82885072e-307 1.00558452e-307 3.63576742e-307
 2.91764852e-307 1.19043812e-307 3.23931384e-307 1.77310345e-307
 2.21903567e-307 2.22395727e-307 2.56158585e-307 2.00267566e-307
 1.90982973e-307 2.28423456e-307 8.68893559e-308 2.53649579e-307
 2.53546020e-307 2.19552307e-307 2.27670251e-307 2.17995505e-307
 1.79557612e-307 4.98163614e-307 2.69470260e-307 3.71275237e-307
 1.00000000e+000 2.78296330e-307 6.76542384e-307 2.04566639e-307
 3.26537089e-307 3.11606106e-307 1.00422082e-307 2.75470578e-307
 6.45340918e-308 2.05423219e-307 1.29185003e-307 1.43623622e-307
 2.05075990e-307 2.94193814e-307 2.07677297e-307 1.90343296e-307
 3.74426375e-307 2.05516786e-307 2.98228128e-307 1.29631869e-307
 2.49905800e-307 1.29185769e-307 1.86792306e-307 1.22179969e-307
 2.10020759e-307 1.99190693e-307 1.94602737e-307 2.21443967e-307
 1.87850181e-307 5.25983493e-308 1.85440262e-307 2.22382683e-307
 3.84080912e-307 2.32272757e-307 1.99526305e-307 1.88595650e-307
 3.63635670e-307 2.46831731e-307 4.89916721e-307 2.50509853e-307
 4.29930879e-307 2.63255978e-307 1.57689074e-307 3.27117982e-307
 1.97607889e-307 2.33255931e-307 2.61016668e-307 2.00795843e-307
 3.06241104e-307 2.51388192e-307 1.95320995e-307 1.05800903e-307
 5.22816282e-308 2.00336172e-307 1.55934011e-307 5.40173618e-307
 2.44729946e-307 3.14938166e-307 3.55755937e-307 2.22055023e-307
 9.21275711e-308 3.21113517e-307 1.61163264e-307 2.31789942e-307
 4.11223579e-307 3.63659302e-307 2.30769494e-307 2.37238984e-307
 1.32137296e-307 1.99958268e-307 3.48570366e-307 2.21220984e-307
 2.57470355e-307 3.33923741e-307 2.93517517e-307 4.62339257e-308
 2.80386164e-307 8.74966878e-308 1.96944956e-307 2.52095189e-307
 2.73490555e-307 5.44811511e-307 2.55794839e-307 3.69022910e-307
 4.55976391e-307 3.18707961e-307 6.17748919e-307 3.25934915e-307
 2.10931229e-307 3.03319638e-307 3.81968534e-307 2.85355797e-307
 2.03868756e-307]"
3286,1,"[1.58139989e-307 1.00000000e+000 1.57722492e-307 1.49175844e-307
 1.31260679e-307 2.47464684e-307 1.06119844e-307 1.38921765e-307
 5.75126069e-307 1.02140658e-307 1.37441949e-307 1.66701215e-307
 1.55590695e-307 1.01193681e-307 1.56591445e-307 1.07783932e-307
 2.13821583e-307 1.16668359e-307 1.18618717e-307 2.26269852e-307
 1.01452069e-307 1.35402423e-307 8.34838481e-308 4.42001832e-307
 1.35405374e-307 1.23056487e-307 1.66819228e-307 1.27416901e-307
 1.66399500e-307 1.26580753e-307 2.08427323e-307 2.21118411e-307
 1.39085483e-307 2.55876989e-307 8.61423850e-308 7.42710235e-307
 1.69262427e-307 1.65537975e-307 1.31635836e-307 1.27989879e-307
 1.15726555e-307 1.63378130e-307 1.55062092e-307 1.85522276e-307
 1.99236404e-307 2.23632942e-307 1.85149464e-307 1.24022472e-307
 1.75730663e-307 1.41874562e-307 6.96842802e-308 1.43523282e-307
 5.61300676e-308 1.64041712e-307 1.03044795e-307 1.27511679e-307
 1.86506379e-307 1.78515838e-307 1.46288216e-307 1.26945501e-307
 1.52494229e-307 2.13379086e-307 1.98058840e-307 1.34005403e-307
 2.16885048e-307 1.30513375e-307 1.39646306e-307 9.10365451e-308
 6.26559290e-307 1.16019999e-307 1.92227907e-307 2.00260302e-307
 1.14191954e-307 4.71895746e-308 1.38347581e-307 1.58506117e-307
 1.58892681e-307 2.23583652e-307 1.68474284e-307 1.11684553e-307
 1.47987866e-307 1.92267230e-307 1.99900664e-307 2.01530767e-307
 1.78942043e-307 3.69682958e-307 1.16796224e-307 2.18484087e-307
 1.85203398e-307 1.74086529e-307 1.71985766e-307 1.89578577e-307
 2.26368352e-307 2.36304861e-307 1.25545398e-307 1.01307077e-307
 4.70315208e-308 1.22279091e-307 5.09273565e-307 1.64684156e-307
 1.61812561e-307 1.46999462e-307 1.26923337e-307 1.98370975e-307
 7.50950510e-308 2.11263951e-307 1.90124797e-307 1.88918829e-307
 1.71872410e-307 3.12834371e-307 4.51701388e-307 1.27052767e-307
 3.04459157e-307 2.34387062e-307 1.49375841e-307 2.10383085e-307
 2.71890106e-307 1.84655826e-307 1.96202578e-307 4.58171141e-308
 1.72570167e-307 8.01317151e-308 1.47754113e-307 3.75499720e-307
 2.25187815e-307 1.55049617e-307 1.62472618e-307 1.50849383e-307
 1.74934181e-307 2.00493309e-307 1.63750225e-307 1.73927062e-307
 1.20345404e-307 1.95668838e-307 1.59198627e-307 3.44950131e-307
 1.24696985e-307]"
3287,13,"[1.01764158e-307 9.77907562e-308 1.17531637e-307 1.75624266e-307
 1.37421193e-307 9.70533806e-308 1.87177763e-307 1.48651683e-307
 1.15179243e-307 2.22403687e-307 2.48432541e-307 1.20754942e-307
 1.15294611e-307 1.00000000e+000 1.00368308e-307 1.16177236e-307
 1.16065440e-307 3.22110776e-307 1.00230162e-306 1.19645254e-307
 3.14805053e-307 9.95104533e-308 1.54873239e-307 1.23801427e-307
 1.54190056e-307 7.49611609e-308 1.48422769e-307 9.49284917e-308
 1.08387731e-307 2.41137350e-307 1.32587323e-307 9.67333508e-308
 8.70202165e-308 1.18598413e-307 6.28929927e-308 9.95430398e-308
 1.38799683e-307 9.90351748e-308 1.17972966e-307 3.67329839e-307
 4.37631336e-307 1.60896182e-307 1.25136489e-307 1.27917803e-307
 1.39161007e-307 1.19631062e-307 1.37947297e-307 3.88927215e-307
 1.31732785e-307 1.49166909e-307 7.60002325e-308 2.54460300e-307
 5.46907286e-308 9.96560444e-308 1.16357500e-307 8.79418610e-308
 1.00441780e-307 1.50258489e-307 1.38504880e-307 1.86731091e-307
 1.08424322e-307 1.00623265e-307 1.12522081e-307 8.67789430e-308
 1.11113304e-307 8.10172299e-308 1.67943867e-307 9.23401727e-308
 9.03357061e-308 2.02816615e-307 9.04835540e-308 1.14455543e-307
 3.56750578e-307 5.34100811e-308 9.89559457e-308 1.07475422e-307
 1.72529083e-307 1.01139426e-307 9.37350850e-308 1.14084476e-307
 1.06974913e-307 1.18921701e-307 1.61114972e-307 1.07959425e-307
 1.34092905e-307 9.73597544e-308 2.22072384e-307 1.29022136e-307
 9.14180901e-308 9.51480822e-308 1.12955914e-307 9.20989131e-308
 1.02632212e-307 1.25291743e-307 1.65200890e-307 8.77045174e-308
 5.28021705e-308 2.94406899e-307 8.56201987e-308 1.25325353e-307
 1.42298131e-307 1.37983766e-307 1.63142646e-307 1.17336842e-307
 1.51516585e-307 1.26595199e-307 8.82472536e-308 1.26476802e-307
 1.44764796e-307 1.28686556e-307 1.02502829e-307 3.08158196e-307
 7.81020000e-308 1.12498298e-307 1.53431695e-307 9.73836608e-308
 1.20671043e-307 1.31171605e-307 1.44118697e-307 4.32368711e-308
 1.09710600e-307 6.90254304e-308 9.62477167e-308 1.02724839e-307
 1.10213651e-307 1.41595023e-307 1.27008447e-307 1.09946295e-307
 1.52361904e-307 1.35570706e-307 1.37133937e-307 1.42145007e-307
 1.91820278e-307 1.03066141e-307 1.52204613e-307 1.00462942e-307
 2.85170072e-307]"
3288,30,"[0.00486134 0.00471444 0.00500472 0.00436703 0.00403781 0.00560201
 0.00334177 0.0043311  0.00856486 0.00305655 0.00345178 0.00434917
 0.00486414 0.00298753 0.00572307 0.00299629 0.00941152 0.00393253
 0.00331588 0.00958164 0.00279238 0.00379996 0.00242652 0.00673726
 0.00335201 0.00296239 0.00457101 0.00362375 0.00462388 0.00430084
 0.11849077 0.00564396 0.00337028 0.0057063  0.00195948 0.00515713
 0.00576996 0.00499698 0.00307588 0.00377772 0.00335887 0.00469993
 0.00416671 0.00757666 0.00535598 0.01017898 0.00481741 0.00359948
 0.00459016 0.00483991 0.0016481  0.00429209 0.00142349 0.00470585
 0.00268119 0.00353128 0.00474842 0.00723398 0.00384402 0.00412857
 0.00347077 0.00496143 0.0079226  0.00360611 0.00612538 0.00336954
 0.00478045 0.00255765 0.00416399 0.00365633 0.00474335 0.0062292
 0.00344257 0.00109834 0.00381423 0.0050753  0.00410631 0.0062728
 0.00420993 0.00296585 0.00337713 0.00475943 0.0065952  0.00745039
 0.00535882 0.00398293 0.0035937  0.01020516 0.00486252 0.00306236
 0.00608938 0.00448152 0.00387315 0.02004014 0.00383464 0.00211262
 0.00109209 0.0035133  0.00346468 0.00432554 0.00456779 0.00336528
 0.00362929 0.00813214 0.00215087 0.00957724 0.00444509 0.00490296
 0.0044748  0.00642642 0.00677847 0.00442701 0.00274073 0.00464705
 0.00488738 0.00551544 0.00992532 0.00623599 0.00509938 0.00102602
 0.00563326 0.00201759 0.00453278 0.00497347 0.00795625 0.00437434
 0.00586472 0.00343267 0.00440849 0.00810194 0.00481122 0.00426625
 0.00423054 0.00377664 0.00390683 0.00411374 0.00361866]"
3289,1,"[0.00554526 0.12732951 0.00531308 0.00511963 0.00472352 0.00882762
 0.00363997 0.00475695 0.0245265  0.0035562  0.00453857 0.00588785
 0.00555062 0.00344489 0.00564646 0.00373985 0.00762872 0.00401809
 0.00399649 0.00818658 0.00346231 0.00497085 0.00291807 0.0137908
 0.00459292 0.00427866 0.00554981 0.00465939 0.00560477 0.00434448
 0.00731757 0.00766656 0.00495304 0.00889188 0.00309877 0.03456059
 0.00589724 0.00578996 0.00459242 0.00433381 0.0039237  0.00544225
 0.00519812 0.00667745 0.00692778 0.00814573 0.00630691 0.00419272
 0.00580463 0.00493154 0.00244541 0.00485802 0.00203972 0.00575363
 0.00353229 0.00442493 0.00719021 0.00612369 0.00503125 0.00433097
 0.00531602 0.00841311 0.00726298 0.00470119 0.00770739 0.00455515
 0.00488439 0.00330174 0.02770677 0.00395938 0.00670122 0.00700952
 0.00386774 0.00163897 0.00495862 0.00539894 0.00532034 0.00810156
 0.00586579 0.00394019 0.00520034 0.00642651 0.00682426 0.0070204
 0.00632569 0.01280737 0.00405157 0.00794333 0.00637186 0.0061188
 0.00627231 0.0066163  0.00792253 0.00857436 0.00427861 0.00346689
 0.00163358 0.00414448 0.0140453  0.00570635 0.0055966  0.00494457
 0.00437119 0.00707214 0.0026261  0.00780087 0.00665378 0.00660405
 0.00591647 0.01055352 0.01534223 0.00436004 0.01033579 0.00810549
 0.00517225 0.00739271 0.01047494 0.00654939 0.0066502  0.00157802
 0.00625592 0.00288058 0.005161   0.01308913 0.00824548 0.00521704
 0.00551005 0.00524639 0.00589885 0.00712272 0.0056709  0.00582086
 0.00414766 0.00707183 0.00534474 0.01210448 0.00421899]"
3290,-1,"[0.0012494  0.00244013 0.00127982 0.00147176 0.00177494 0.00171567
 0.00099228 0.00131503 0.00303634 0.0010315  0.00110539 0.00160022
 0.00200981 0.00093185 0.00153417 0.00098802 0.00205757 0.00114856
 0.00102329 0.00212282 0.00089814 0.00224342 0.0007837  0.00212177
 0.00119528 0.00094069 0.00137341 0.00176154 0.00130446 0.00120805
 0.00208705 0.00157199 0.00123502 0.00213248 0.00079222 0.00232727
 0.00171802 0.00140877 0.00117025 0.00109746 0.00102951 0.0013986
 0.00130206 0.0019792  0.00185823 0.00312032 0.0015122  0.00111044
 0.00123828 0.00155545 0.00062762 0.00119399 0.00059825 0.00157938
 0.00091968 0.00099627 0.00976767 0.00184336 0.00131885 0.00120412
 0.00130868 0.02455153 0.00258414 0.00104771 0.00171846 0.00100832
 0.00124655 0.00114619 0.00198248 0.0010661  0.001457   0.00161594
 0.00106751 0.00040287 0.00177878 0.00123902 0.00130772 0.00195184
 0.00143653 0.0010543  0.00128757 0.00142367 0.0018994  0.00186307
 0.00169817 0.00168814 0.00105886 0.00227018 0.00139555 0.00130572
 0.00173959 0.00149442 0.00154653 0.00246204 0.00112152 0.000841
 0.00040101 0.00101814 0.00146247 0.0014563  0.00149459 0.00115673
 0.00132347 0.00178474 0.00070587 0.00289982 0.00136156 0.00178297
 0.00141024 0.00226869 0.00219259 0.00121595 0.00132555 0.00192986
 0.00147305 0.00161569 0.00327244 0.0022761  0.00167557 0.00036055
 0.00192596 0.00086419 0.00132523 0.00190121 0.00226469 0.00138813
 0.00133686 0.00122629 0.00142293 0.00220093 0.00168935 0.00138777
 0.00114504 0.00156394 0.00127636 0.00174377 0.00112072]"
3291,92,"[1.61721655e-307 2.32131032e-307 1.97951984e-307 2.19562702e-307
 1.72407248e-307 1.87577029e-307 1.04367043e-307 1.21841515e-307
 2.50759185e-307 1.02193494e-307 1.47787401e-307 2.96786181e-307
 1.38350421e-307 1.03204902e-307 1.38854042e-307 9.30130678e-308
 1.63698593e-307 1.26090693e-307 1.21153551e-307 1.91726625e-307
 1.01669648e-307 1.22675988e-307 7.92694330e-308 3.12180046e-307
 1.68841634e-307 1.24204141e-307 2.19490819e-307 1.24394302e-307
 1.51490046e-307 1.23950419e-307 1.72104595e-307 1.77256733e-307
 1.69806145e-307 2.15313380e-307 8.66417244e-308 2.91905252e-307
 1.43567670e-307 1.70868860e-307 2.09897553e-307 1.35771351e-307
 1.14068302e-307 2.10903766e-307 2.07116096e-307 2.09607236e-307
 3.43847396e-307 1.67966427e-307 2.83033199e-307 1.20953189e-307
 2.38285611e-307 1.75391179e-307 8.48169734e-308 1.66614572e-307
 5.72968209e-308 1.43501594e-307 9.15288246e-308 1.29063901e-307
 1.52889688e-307 1.57939325e-307 1.71163176e-307 1.13875323e-307
 3.38495967e-307 1.63744533e-307 1.83659538e-307 1.34504276e-307
 1.97608161e-307 1.32809737e-307 1.52237074e-307 9.01069497e-308
 2.53381210e-307 1.15010185e-307 1.69502012e-307 1.94767544e-307
 1.11098338e-307 5.33247324e-308 1.20135401e-307 1.72069242e-307
 2.05370370e-307 1.87903321e-307 1.52871057e-307 1.60504503e-307
 3.12492297e-307 1.68534182e-307 2.00776491e-307 1.80797001e-307
 2.45359564e-307 5.07132872e-307 1.21390777e-307 2.03635851e-307
 1.66578861e-307 5.64530969e-307 1.75016656e-307 1.67959593e-307
 1.00000000e+000 1.87190530e-307 1.17834202e-307 1.15431223e-307
 5.31465563e-308 1.30199154e-307 1.68847495e-307 3.30837879e-307
 1.92663729e-307 2.01228266e-307 1.54853237e-307 1.79599146e-307
 7.33787669e-308 1.82452002e-307 1.50894717e-307 2.01914054e-307
 2.79094905e-307 2.28433719e-307 2.21712837e-307 1.30751129e-307
 1.71173600e-307 1.93836198e-307 1.98119560e-307 1.98311800e-307
 1.87419956e-307 1.68729984e-307 2.22355872e-307 4.59784850e-308
 1.86930299e-307 7.38462864e-308 1.42305106e-307 2.56716162e-307
 1.98664788e-307 2.20446629e-307 1.90891643e-307 2.81388925e-307
 2.79236587e-307 2.25522823e-307 2.11849180e-307 2.35801605e-307
 1.19682847e-307 7.28320158e-307 2.16810638e-307 6.65007235e-307
 1.19998226e-307]"
3292,40,"[1.13089100e-307 1.13274455e-307 1.27677712e-307 1.90236797e-307
 1.50607866e-307 1.09438107e-307 2.02849459e-307 1.73421445e-307
 1.35549427e-307 2.63011790e-307 3.38840176e-307 1.34212285e-307
 1.28296404e-307 4.35638422e-307 1.14312357e-307 1.23579359e-307
 1.32692583e-307 3.09817786e-307 1.04852712e-306 1.37367207e-307
 4.44588861e-307 1.08339272e-307 1.46222578e-307 1.47911343e-307
 1.81582787e-307 8.17056376e-308 1.68325989e-307 1.03851026e-307
 1.21417737e-307 2.97130543e-307 1.53846890e-307 1.07867376e-307
 9.40462380e-308 1.36757674e-307 6.52157501e-308 1.15020765e-307
 1.62441358e-307 1.09859769e-307 1.25507460e-307 6.34495400e-307
 1.00000000e+000 1.94306608e-307 1.37106357e-307 1.44344633e-307
 1.62096900e-307 1.37263031e-307 1.63458754e-307 9.29359339e-307
 1.48985084e-307 1.51763560e-307 7.98075172e-308 3.47322391e-307
 5.62193163e-308 1.10555608e-307 1.26622121e-307 9.66179678e-308
 1.11995187e-307 1.79554101e-307 1.54279169e-307 2.09154212e-307
 1.17229201e-307 1.13074298e-307 1.25895783e-307 9.59295209e-308
 1.26857494e-307 8.87635730e-308 2.08457242e-307 9.41371646e-308
 1.03227024e-307 2.30622104e-307 1.01149265e-307 1.30244452e-307
 4.96803048e-307 5.08157471e-308 1.08005204e-307 1.17902699e-307
 2.17100480e-307 1.13769694e-307 1.03950149e-307 1.16992246e-307
 1.16034091e-307 1.37303142e-307 1.98310457e-307 1.22010675e-307
 1.51837952e-307 1.10512503e-307 3.00759133e-307 1.49304368e-307
 1.02379339e-307 1.03788813e-307 1.25343085e-307 1.02939321e-307
 1.14400120e-307 1.44959106e-307 1.86384335e-307 9.10409038e-308
 5.03340122e-308 3.80060990e-307 9.78054823e-308 1.37414605e-307
 1.61487946e-307 1.67264742e-307 1.71357984e-307 1.33668422e-307
 1.34302702e-307 1.46846736e-307 9.83240895e-308 1.42997926e-307
 1.63615832e-307 1.54929355e-307 1.17209783e-307 3.40134830e-307
 8.77192366e-308 1.28089625e-307 1.62129094e-307 1.09811247e-307
 1.40920631e-307 1.50389941e-307 1.65350320e-307 4.59300774e-308
 1.20268697e-307 7.11508443e-308 1.06431186e-307 1.17918288e-307
 1.24318430e-307 1.63766493e-307 1.40167786e-307 1.23429176e-307
 1.77173061e-307 1.48047409e-307 1.57008662e-307 1.62180049e-307
 2.22055280e-307 1.14114842e-307 1.86461394e-307 1.13973312e-307
 4.78590121e-307]"
3293,-1,"[0.02667764 0.00550019 0.0101278  0.0061771  0.005278   0.01076997
 0.0043154  0.00468889 0.00688569 0.00371466 0.00443006 0.00755343
 0.00503611 0.00376564 0.00977574 0.00326099 0.00796482 0.00482734
 0.00416679 0.00862482 0.0037239  0.00411385 0.00241194 0.0069696
 0.0044661  0.0075042  0.00678415 0.00363925 0.00682633 0.00483257
 0.00811322 0.00978013 0.0071313  0.00606246 0.00254341 0.00605575
 0.00542816 0.0107823  0.00528726 0.0048181  0.00412552 0.00646436
 0.00690158 0.01014742 0.00779621 0.00671585 0.00714346 0.0042231
 0.00811244 0.00609678 0.00193932 0.00580284 0.00150566 0.0060869
 0.00342716 0.01152484 0.00476959 0.00574667 0.00548625 0.00440076
 0.0062866  0.00489957 0.00852672 0.00811457 0.01041297 0.00950432
 0.00550117 0.002745   0.00528973 0.00460509 0.00956852 0.00988694
 0.00403689 0.00121941 0.00437318 0.0180152  0.00576266 0.00916078
 0.00634896 0.00475894 0.00624009 0.00583659 0.00631006 0.00900928
 0.0082932  0.00550868 0.00450572 0.0090125  0.01008656 0.00486513
 0.00996376 0.00725881 0.00590683 0.00860907 0.00465496 0.00223006
 0.00121497 0.00469131 0.00450368 0.00754709 0.00630137 0.00530539
 0.00480362 0.01006169 0.00223551 0.00734048 0.00964494 0.00605236
 0.00697912 0.00592437 0.00750321 0.00505612 0.0033253  0.00531637
 0.00721599 0.01092605 0.00702    0.00574197 0.00619805 0.00126828
 0.00878789 0.00198625 0.00824665 0.00579473 0.00937436 0.0067371
 0.01322019 0.00662457 0.00672688 0.008378   0.00637527 0.00642606
 0.0052596  0.00608458 0.00584507 0.00577531 0.00420674]"
