document_id,topic,probabilities
37,44,"[3.15965162e-308 4.29520037e-308 3.39472442e-308 8.02686852e-308
 3.30400009e-308 3.91612966e-308 4.13473564e-308 7.33112781e-308
 3.26014919e-308 3.82828555e-308 4.42751457e-308 3.72640315e-308
 3.47819820e-308 5.92007720e-308 3.13778192e-308 1.07982305e-307
 4.61974071e-308 2.91438582e-308 2.72244802e-308 5.88076724e-308
 3.67220944e-308 3.02904020e-308 4.39414561e-308 2.64439608e-308
 3.95336937e-308 3.68752496e-308 5.40320022e-308 3.11613525e-307
 5.95423043e-308 6.87154176e-308 3.73047694e-308 3.60362598e-308
 6.35179360e-308 3.80557015e-308 3.90390996e-308 3.40046743e-308
 6.27020988e-308 3.13485330e-308 4.63086165e-308 3.62348063e-308
 4.06363071e-308 3.70967245e-308 4.00629306e-308 3.63373289e-308
 1.00000000e+000 5.09882787e-308 6.75342987e-308 2.95307333e-308
 4.19903544e-308 4.34639850e-308 3.37416547e-308]"
38,1,"[0.00876123 0.0808217  0.00803483 0.01509378 0.01576454 0.00857111
 0.02394583 0.01357239 0.01194603 0.03379907 0.01866805 0.01500661
 0.01618813 0.00983341 0.01253604 0.01009398 0.0098267  0.00980797
 0.00680771 0.01696589 0.02217522 0.0108906  0.02121678 0.00504849
 0.01183076 0.0154145  0.01880008 0.00565262 0.01140818 0.01133653
 0.01625204 0.01142409 0.01993536 0.01797176 0.01256032 0.01354197
 0.01436096 0.01284684 0.0201167  0.0098875  0.01416574 0.01758729
 0.01534439 0.01743308 0.00653805 0.03143638 0.01624251 0.00844717
 0.0219171  0.01593363 0.01278042]"
39,0,"[0.05985516 0.00720698 0.01224806 0.00581918 0.00679392 0.00584173
 0.00652475 0.00566397 0.00830383 0.0082962  0.00837482 0.00717331
 0.00784768 0.00474466 0.00819814 0.00511113 0.00558355 0.00760005
 0.00558957 0.007241   0.00600996 0.00792202 0.00808526 0.00318145
 0.00871532 0.0069591  0.00554026 0.00382108 0.00472424 0.0046592
 0.0071533  0.00766663 0.00606019 0.00659165 0.0064136  0.00824672
 0.00510394 0.0081468  0.0061371  0.00640124 0.00680893 0.00801941
 0.00669559 0.00622771 0.00416138 0.00824687 0.00622733 0.00618802
 0.00776771 0.00913646 0.00698248]"
40,15,"[3.67167861e-308 5.71869347e-308 4.04678317e-308 1.63909448e-307
 4.14863558e-308 5.13449769e-308 5.17080043e-308 1.09297664e-307
 4.08107403e-308 4.91512246e-308 6.18107048e-308 4.74827622e-308
 4.20092539e-308 6.34003201e-308 3.72402684e-308 1.00000000e+000
 6.08438586e-308 3.47360621e-308 3.20098158e-308 8.01108067e-308
 4.56156012e-308 3.70794226e-308 6.46276372e-308 2.64597092e-308
 5.11774129e-308 4.70431242e-308 7.36791192e-308 7.45824154e-308
 6.57546301e-308 7.87939729e-308 4.58186207e-308 4.50839863e-308
 9.93762803e-308 4.53811962e-308 4.76735652e-308 4.36893161e-308
 8.24578660e-308 3.92478130e-308 5.78875957e-308 4.55150751e-308
 5.61343104e-308 4.91670877e-308 5.09894909e-308 4.25408462e-308
 1.01650085e-307 7.76481512e-308 1.09678420e-307 3.43831541e-308
 5.34790134e-308 5.98470813e-308 4.14554379e-308]"
41,-1,"[0.00192807 0.00501417 0.00182079 0.00299713 0.0058856  0.0022396
 0.00610599 0.00334022 0.00506615 0.0114314  0.00644178 0.00476632
 0.00612992 0.00260249 0.00505894 0.0023203  0.00262072 0.00372211
 0.00205153 0.00580932 0.00472937 0.00436162 0.00635899 0.0009938
 0.00292741 0.00640276 0.00312491 0.00116569 0.00253905 0.00240121
 0.00579055 0.00300764 0.00343024 0.00546573 0.00452775 0.00612041
 0.00275759 0.00495356 0.00519588 0.00317723 0.00503243 0.00971093
 0.00476458 0.00477316 0.00130701 0.00635535 0.00337691 0.00228173
 0.00778317 0.00406538 0.00382256]"
42,-1,"[0.0055129  0.01560463 0.00637898 0.02584029 0.01117917 0.01018514
 0.01423795 0.04446347 0.00995606 0.01382857 0.01565459 0.01362625
 0.01038376 0.01509487 0.00888435 0.01740586 0.01487277 0.00794847
 0.00563296 0.02790054 0.0121193  0.00864035 0.02128753 0.00357313
 0.01125958 0.01398265 0.01992425 0.00634444 0.0139208  0.01591967
 0.01269263 0.01048689 0.02510997 0.0123851  0.01375778 0.01120431
 0.02050537 0.00918875 0.01513969 0.01041589 0.01643395 0.01441527
 0.01382259 0.01131218 0.00768828 0.03062384 0.04400729 0.00728797
 0.01542731 0.01598231 0.01097934]"
43,-1,"[0.00475326 0.01428275 0.00524015 0.01749146 0.00965433 0.00749386
 0.01304851 0.02132376 0.00881633 0.01352637 0.01584993 0.01133173
 0.00965234 0.01063235 0.00797179 0.01132298 0.01029028 0.00688866
 0.00471136 0.02362117 0.01064903 0.00757378 0.01918951 0.00274564
 0.0089961  0.01167703 0.01410183 0.00452316 0.00995514 0.01047719
 0.011344   0.00838485 0.01834851 0.01087982 0.01115255 0.00999098
 0.01289522 0.00813146 0.01371793 0.00849028 0.014033   0.01325841
 0.01231083 0.00965988 0.00536236 0.02568222 0.02056025 0.00581413
 0.01509584 0.0131949  0.00886461]"
44,-1,"[0.00420865 0.01167973 0.00456917 0.01185332 0.00799169 0.00632169
 0.01044437 0.01326362 0.00726962 0.01159809 0.01383743 0.00918466
 0.00793324 0.00749882 0.00653422 0.00792337 0.00838088 0.00558941
 0.00408934 0.01650466 0.00848865 0.00619776 0.01680437 0.00228541
 0.00716691 0.00950729 0.01012351 0.00359569 0.00709319 0.00733633
 0.00922172 0.00667953 0.01281427 0.0086846  0.00871872 0.00831312
 0.00901686 0.0067155  0.01068054 0.00738424 0.01135241 0.01134995
 0.00990205 0.00767254 0.0042192  0.02019606 0.01363658 0.00503263
 0.0126599  0.01068947 0.00712189]"
45,16,"[3.85924270e-308 5.54821772e-308 4.74674625e-308 6.53652525e-308
 6.44266939e-308 1.03894467e-307 5.25697071e-308 8.32136059e-308
 6.06059563e-308 5.90277571e-308 6.54781823e-308 8.28311704e-308
 4.87036926e-308 6.78097301e-308 4.70516164e-308 6.24488937e-308
 1.00000000e+000 4.74555261e-308 4.65586664e-308 7.41160428e-308
 5.28609200e-308 5.04199463e-308 9.83635472e-308 2.57321189e-308
 6.48883026e-308 8.13828678e-308 6.38935884e-308 3.98083204e-308
 4.95640941e-308 5.65726093e-308 6.37501672e-308 6.50472835e-308
 6.35515870e-308 5.32069490e-308 7.59619061e-308 6.55828083e-308
 6.40526356e-308 4.89722296e-308 5.53112499e-308 1.21561582e-307
 9.89193723e-308 7.89458436e-308 7.20246051e-308 5.07067238e-308
 4.44339062e-308 8.85906287e-308 8.39729547e-308 6.26901727e-308
 6.37874684e-308 8.63481025e-308 7.25125912e-308]"
46,14,"[0.00619051 0.00733551 0.00510974 0.00513862 0.00983441 0.00486216
 0.00904219 0.0057379  0.01828112 0.01396487 0.00964327 0.00911214
 0.02214465 0.00521898 0.05227528 0.00431832 0.00543796 0.01836635
 0.00719174 0.00935801 0.00845393 0.01881562 0.00879222 0.00293007
 0.00595756 0.01138129 0.00527772 0.00304255 0.00479059 0.00444703
 0.01202108 0.00641524 0.00565001 0.01000208 0.00911308 0.01618215
 0.00478459 0.01283437 0.00879971 0.00766609 0.00899852 0.01511836
 0.00940991 0.00881713 0.00330294 0.0087006  0.00560313 0.00604172
 0.01300361 0.00743143 0.00825704]"
47,16,"[0.00628508 0.0091727  0.00768171 0.01089525 0.01051331 0.0165024
 0.00868919 0.01407138 0.00985991 0.00969183 0.0107884  0.01351122
 0.0079943  0.0112791  0.00768531 0.01035893 0.43033741 0.0077128
 0.00753108 0.01245062 0.00869801 0.00821358 0.01631506 0.00419741
 0.01052788 0.01335967 0.01060834 0.00652007 0.00821318 0.00938821
 0.01045616 0.01051328 0.01058807 0.00876073 0.01249277 0.01070492
 0.01065281 0.00800788 0.00915009 0.01939778 0.01629645 0.01297838
 0.01179289 0.00833402 0.00730177 0.01475475 0.01413327 0.01003216
 0.01052775 0.0141402  0.01173394]"
48,15,"[0.00555255 0.00848042 0.00615956 0.0227782  0.00629973 0.00795254
 0.00774565 0.01670525 0.00625381 0.00739402 0.00941159 0.00722238
 0.00634796 0.00961825 0.00565438 0.47201833 0.0094567  0.00530369
 0.00491305 0.01225965 0.0068253  0.00566887 0.00989788 0.00395858
 0.00777222 0.00717831 0.01078266 0.01113633 0.00969277 0.01149856
 0.00693453 0.00684449 0.01438369 0.00682933 0.00727555 0.00669857
 0.01202347 0.00598544 0.00862774 0.00702777 0.00863705 0.00752526
 0.00771475 0.00639132 0.01485175 0.01176877 0.01648728 0.00523171
 0.00806636 0.00911729 0.0062946 ]"
49,2,"[0.0094042  0.00576652 0.08818628 0.00557659 0.00571715 0.00781788
 0.00509797 0.00541325 0.00692872 0.00634678 0.00705434 0.00750914
 0.00561135 0.00446831 0.00581562 0.00522279 0.00637148 0.00600046
 0.00498425 0.00599037 0.00508857 0.00607375 0.00810186 0.00269938
 0.01630424 0.00657756 0.00518105 0.00389388 0.00423024 0.00437686
 0.00628344 0.01200262 0.00550764 0.00530204 0.0060911  0.00697589
 0.00486686 0.00571146 0.00510912 0.00685025 0.00713293 0.00695241
 0.00647017 0.00492854 0.00422395 0.00769575 0.00611268 0.00705556
 0.00653578 0.01237484 0.00746123]"
50,0,"[0.02878771 0.00511543 0.00748197 0.00408663 0.00509405 0.00412085
 0.00480973 0.00406451 0.00653207 0.00609184 0.00595479 0.00510307
 0.00614236 0.00350793 0.00665877 0.00361497 0.00402305 0.00623938
 0.00450431 0.00530133 0.00442255 0.00648595 0.00562937 0.00241759
 0.00561877 0.00511057 0.00392942 0.00276404 0.00344958 0.00336208
 0.00523725 0.00515681 0.00427673 0.00487994 0.00469572 0.00639482
 0.00363359 0.00663091 0.00451934 0.00474239 0.00490355 0.00603569
 0.00483448 0.00465006 0.00298464 0.00562335 0.0043622  0.0045192
 0.00561183 0.00597176 0.00499241]"
51,2,"[0.01374438 0.00754694 0.47750962 0.00720883 0.00739279 0.0096536
 0.00663869 0.00698802 0.00906383 0.00826682 0.00921219 0.00942844
 0.00731828 0.0057181  0.00761195 0.00672342 0.00801968 0.00780623
 0.0064524  0.00784312 0.00653301 0.00797819 0.01050378 0.00347498
 0.01880867 0.0083735  0.00665368 0.00496137 0.00544884 0.00561664
 0.00799952 0.01386763 0.00711458 0.00684938 0.00774795 0.00911218
 0.00624264 0.00760646 0.00659561 0.00867016 0.00904219 0.00906502
 0.00816993 0.00637704 0.00539249 0.01010361 0.00791208 0.00871321
 0.00844211 0.01548586 0.00930203]"
52,34,"[4.36598276e-308 6.62485275e-308 4.63434411e-308 5.83819772e-308
 8.73243905e-308 5.97717198e-308 8.75670023e-308 7.72502566e-308
 8.07045989e-308 9.75240399e-308 8.27971898e-308 1.45333217e-307
 8.43353671e-308 7.06424292e-308 7.94008278e-308 4.91293945e-308
 7.44740439e-308 6.81817238e-308 4.87036550e-308 1.12400292e-307
 7.98752353e-308 6.71119424e-308 9.57279065e-308 2.91148415e-308
 6.43377708e-308 2.41256948e-307 6.26653222e-308 3.40933712e-308
 5.75869120e-308 5.50305105e-308 1.77029438e-307 7.46247550e-308
 6.39652372e-308 1.15280366e-307 1.00000000e+000 8.61465323e-308
 5.95996117e-308 5.93313246e-308 8.89378542e-308 9.02079482e-308
 1.22486433e-307 1.08257032e-307 1.28709376e-307 9.40257196e-308
 3.75528231e-308 1.07565771e-307 7.01919809e-308 6.97753983e-308
 1.21617408e-307 8.68394708e-308 1.13787935e-307]"
53,-1,"[0.00260407 0.00397941 0.00424816 0.00370803 0.0037112  0.00443182
 0.00344341 0.00367687 0.00420522 0.00465416 0.00531754 0.00713808
 0.0036016  0.00277628 0.00342868 0.00312866 0.00408997 0.00330541
 0.00208765 0.00418003 0.00356482 0.00341469 0.00808375 0.00105727
 0.01807261 0.00544597 0.00350412 0.00161428 0.00256058 0.00268622
 0.00490864 0.0142349  0.00377069 0.00362969 0.00455168 0.0044882
 0.00316896 0.00318965 0.00360098 0.00418255 0.00644312 0.00529004
 0.00542374 0.00321084 0.00181844 0.00825259 0.00426009 0.00361738
 0.00527877 0.13980494 0.00601238]"
54,-1,"[0.00468472 0.01661707 0.00462824 0.00748265 0.0105878  0.00534646
 0.01375427 0.00800105 0.00933944 0.02875225 0.01087867 0.01141489
 0.01345839 0.00621508 0.00995285 0.00544576 0.00624724 0.00736014
 0.00448976 0.01288299 0.01597591 0.00817733 0.01329154 0.00237071
 0.00721528 0.01270412 0.0089292  0.00287222 0.00657936 0.00620293
 0.01385596 0.00750539 0.00945856 0.01281673 0.00972681 0.01083161
 0.00724902 0.0088336  0.01364674 0.00702907 0.01039034 0.01453322
 0.01108466 0.01113743 0.00325701 0.02070714 0.00887033 0.00594226
 0.02234134 0.01042757 0.0093801 ]"
55,-1,"[0.00187221 0.00530088 0.00212366 0.00896345 0.00340348 0.00301147
 0.00475584 0.01172523 0.00319496 0.00474129 0.00516662 0.00450111
 0.00356695 0.00488913 0.00294651 0.00534842 0.00419141 0.00256963
 0.00177697 0.01027626 0.00418346 0.00275695 0.00653125 0.00116811
 0.00376661 0.00447341 0.00691587 0.00202372 0.00472629 0.0052137
 0.00441595 0.00351079 0.00976478 0.00419345 0.00450178 0.00354626
 0.00648684 0.00286459 0.00553264 0.00318642 0.00525377 0.00451495
 0.00489077 0.00370611 0.00244993 0.01055442 0.01107153 0.0023182
 0.00579497 0.00549396 0.00356517]"
56,7,"[0.00508465 0.01113668 0.00536231 0.01836038 0.00812895 0.00735583
 0.01154782 0.10037202 0.0075113  0.01026919 0.01035279 0.00979282
 0.00849782 0.02328993 0.00717952 0.01366691 0.01112462 0.00631623
 0.00502056 0.03045641 0.00991755 0.00668367 0.01171755 0.00411975
 0.00783754 0.01031454 0.01646629 0.00705022 0.01664704 0.01933137
 0.0101053  0.00757168 0.01932153 0.01043882 0.01118622 0.00817937
 0.01878223 0.00690201 0.01384048 0.00809966 0.01084552 0.00987656
 0.01058577 0.00964948 0.00854199 0.01537914 0.022789   0.00599787
 0.0123031  0.01024611 0.00824477]"
57,2,"[0.00835308 0.00545441 0.03677379 0.00512022 0.00564137 0.00750858
 0.00486848 0.00506116 0.00703973 0.00626745 0.00690845 0.00780296
 0.00547979 0.00417751 0.00574583 0.0047127  0.00614569 0.00598021
 0.00481373 0.0057744  0.00490817 0.00602319 0.00816059 0.00245899
 0.01699656 0.00668788 0.00482753 0.00345209 0.00390702 0.00402105
 0.00631383 0.01335211 0.00510639 0.00514159 0.00607525 0.00710554
 0.00449782 0.00552074 0.00489931 0.00693945 0.00723952 0.00707381
 0.00645512 0.00473639 0.00375559 0.00750473 0.00568436 0.00719966
 0.006506   0.01334327 0.00778087]"
58,26,"[3.86744280e-308 1.32183561e-307 3.95808072e-308 1.30781154e-307
 6.22301557e-308 4.89286032e-308 9.02944278e-308 1.35898052e-307
 4.85224504e-308 8.27932496e-308 6.71962108e-308 6.83949246e-308
 5.89510454e-308 8.02901218e-308 4.89271809e-308 7.73539017e-308
 6.41802577e-308 4.15898560e-308 3.37708731e-308 9.80928291e-308
 9.19808367e-308 4.43122212e-308 8.18336205e-308 3.29279520e-308
 5.67676894e-308 6.92426976e-308 1.00000000e+000 4.20269682e-308
 1.14184254e-307 1.70604864e-307 6.85834029e-308 5.48825585e-308
 2.11884446e-307 7.49284418e-308 6.50963869e-308 5.33934699e-308
 3.33477098e-307 4.83169230e-308 9.75749146e-308 5.11062820e-308
 6.60851344e-308 6.54865749e-308 7.13072913e-308 7.73768304e-308
 5.08553701e-308 1.12854636e-307 1.51524863e-307 4.47709432e-308
 8.22119770e-308 7.18693361e-308 6.06176836e-308]"
59,-1,"[0.0042483  0.01434315 0.00463915 0.03024811 0.00750933 0.00604715
 0.01276471 0.01989625 0.0066863  0.01140534 0.01149743 0.00901935
 0.00851203 0.01076444 0.00676724 0.01244036 0.00778282 0.00565227
 0.00389117 0.01729258 0.01093402 0.00598758 0.0114851  0.00285256
 0.00788581 0.00897422 0.02108697 0.00504774 0.01303898 0.01444625
 0.00977965 0.00740731 0.0475816  0.01019291 0.00907587 0.00725043
 0.01796109 0.00633288 0.01745374 0.00628729 0.00975135 0.00885979
 0.01098078 0.00914167 0.00622632 0.01689527 0.01918747 0.00501873
 0.01329119 0.0102991  0.00746419]"
60,12,"[5.44447598e-308 9.06668916e-308 4.36680421e-308 5.56158276e-308
 9.07797907e-308 4.17702654e-308 1.20842606e-307 5.91864064e-308
 9.90854041e-308 2.07520877e-307 9.78162306e-308 8.27453774e-308
 1.00000000e+000 5.41231909e-308 2.44382710e-307 4.42756994e-308
 4.75520583e-308 9.89294555e-308 5.03200602e-308 9.59803042e-308
 1.14482725e-307 1.00165495e-307 7.89198940e-308 2.94111625e-308
 5.64829681e-308 9.53768041e-308 5.90751822e-308 2.94578448e-308
 5.35542070e-308 4.85558662e-308 1.29168140e-307 5.98535313e-308
 6.41276703e-308 1.30112540e-307 8.26483178e-308 9.71446947e-308
 5.20430258e-308 9.36642413e-308 1.21499324e-307 5.79897674e-308
 7.65347760e-308 1.06741064e-307 9.99666390e-308 1.10273500e-307
 3.22763372e-308 8.99224820e-308 5.73015486e-308 4.98352233e-308
 1.83642391e-307 7.00239288e-308 7.38122904e-308]"
61,-1,"[0.00212328 0.00674956 0.00229339 0.02063515 0.00355383 0.00294388
 0.0057411  0.00966047 0.00318218 0.00525181 0.00559677 0.00427698
 0.00391526 0.00506385 0.00316491 0.00705269 0.00375347 0.00268077
 0.00186512 0.00785933 0.0049464  0.00284939 0.00567213 0.00145189
 0.00389645 0.00421764 0.01079245 0.00254717 0.0062946  0.00728017
 0.00448623 0.00360014 0.02817191 0.00461747 0.00420837 0.00345586
 0.00946083 0.00303253 0.00734041 0.00297993 0.00467141 0.00421426
 0.00510171 0.00418604 0.00317634 0.00798551 0.00999424 0.0023704
 0.00591706 0.00506356 0.00355302]"
62,3,"[0.00771591 0.01524489 0.0083582  0.11629704 0.0094055  0.01013339
 0.01262703 0.02494353 0.00869221 0.01191839 0.01420184 0.01092611
 0.00961746 0.013701   0.00827935 0.04001087 0.01214423 0.00741604
 0.00622709 0.01780849 0.01115791 0.00788326 0.01483666 0.00553403
 0.01171512 0.01061371 0.02234381 0.01240517 0.01617941 0.02060427
 0.01069281 0.01029538 0.03665308 0.01080215 0.01062645 0.00934374
 0.02455427 0.0084286  0.0144036  0.00915857 0.01217654 0.01085339
 0.01204757 0.01014041 0.016929   0.01939583 0.02825924 0.00732962
 0.01281218 0.01397153 0.00946785]"
63,32,"[4.24029976e-308 1.37547789e-307 4.43272410e-308 3.86055950e-307
 6.42822174e-308 5.44458997e-308 1.02250702e-307 1.81705598e-307
 5.65540248e-308 9.38337159e-308 9.02529250e-308 7.52631786e-308
 6.90590534e-308 9.11590489e-308 5.62370863e-308 1.24149752e-307
 6.87348196e-308 4.77879074e-308 3.56240969e-308 1.35885504e-307
 9.13991111e-308 5.10538944e-308 9.96862831e-308 3.06139280e-308
 6.94519795e-308 7.48112653e-308 2.69081868e-307 4.96148116e-308
 1.26980166e-307 1.54589290e-307 7.78789793e-308 6.39776105e-308
 1.00000000e+000 8.18235324e-308 7.34269689e-308 6.18322772e-308
 2.20074113e-307 5.51875702e-308 1.23580529e-307 5.45570866e-308
 8.00893728e-308 7.49253835e-308 8.47026083e-308 7.61588913e-308
 6.21883596e-308 1.50752290e-307 2.08381020e-307 4.46911637e-308
 1.01551725e-307 8.97664905e-308 6.38697745e-308]"
64,-1,"[0.00857196 0.01188338 0.00785883 0.00844804 0.01704989 0.00886218
 0.01237958 0.009421   0.04957174 0.01725802 0.01414347 0.01507134
 0.01724438 0.00812344 0.02139072 0.00736405 0.00942248 0.02743628
 0.01428772 0.01357127 0.01192015 0.05250044 0.01781434 0.00395698
 0.0102334  0.01899597 0.00857724 0.00432071 0.00753045 0.00718727
 0.01462701 0.01063865 0.0090877  0.01245097 0.01305003 0.10320526
 0.00785984 0.04192963 0.01189929 0.01409889 0.01566999 0.0444095
 0.01237526 0.01173679 0.00470235 0.01423044 0.00970323 0.00978191
 0.01560087 0.01283848 0.01400617]"
65,-1,"[0.00468985 0.00881738 0.00530697 0.00745627 0.00963981 0.00675829
 0.00925745 0.00834783 0.01151298 0.01435362 0.01968852 0.0143637
 0.01027566 0.00626686 0.00926153 0.00593549 0.00808055 0.0079865
 0.00482021 0.0139279  0.00840696 0.00864744 0.02029818 0.00206601
 0.00892859 0.01476119 0.00696555 0.00302931 0.00549574 0.00544177
 0.01372893 0.0091429  0.00786481 0.00955067 0.01203605 0.01281881
 0.00627061 0.00800163 0.00975158 0.00978394 0.01936127 0.01869168
 0.01487747 0.00788502 0.0034055  0.0207799  0.00833941 0.00611816
 0.01726879 0.01433704 0.01002564]"
66,4,"[0.00751929 0.01456921 0.0065516  0.00891763 0.30323808 0.00775811
 0.01807183 0.00982733 0.01379556 0.02214779 0.01344102 0.01398477
 0.01754661 0.00877879 0.01635778 0.00729926 0.00883173 0.0124228
 0.00841523 0.01287811 0.01618156 0.01399261 0.01439315 0.00547235
 0.00876489 0.01737537 0.01056291 0.00448775 0.00881424 0.00838487
 0.01532203 0.00929461 0.01017737 0.01842793 0.01353091 0.01586358
 0.00947795 0.0167469  0.01375307 0.01074996 0.01247472 0.01936957
 0.01282294 0.02202561 0.00493711 0.01369384 0.01012183 0.00967184
 0.01553293 0.0106732  0.01328237]"
67,0,"[0.22887609 0.0122041  0.01847831 0.01001605 0.01134529 0.00964033
 0.01125961 0.00973208 0.01351186 0.01364695 0.01344088 0.01154357
 0.01351648 0.00840143 0.01402869 0.00890211 0.00936092 0.01296904
 0.00983693 0.01218635 0.01034816 0.01335571 0.01267372 0.00600483
 0.01340901 0.01137556 0.00957862 0.00694557 0.00844646 0.00827218
 0.01185003 0.01204566 0.01043988 0.01130262 0.01069546 0.01337192
 0.00890031 0.01389919 0.01058324 0.01054144 0.01100337 0.01290654
 0.01107408 0.01085527 0.00749452 0.01320676 0.01053167 0.01032623
 0.01269769 0.01389016 0.01132048]"
68,17,"[0.00507435 0.00473309 0.00430725 0.00364906 0.00654969 0.0039745
 0.00538673 0.00403423 0.01747471 0.0071876  0.00607942 0.00620749
 0.00956313 0.00380557 0.01717077 0.00322955 0.00426245 0.05201237
 0.00832123 0.00579783 0.00530389 0.02802968 0.00593989 0.00235965
 0.00449031 0.00723449 0.00369353 0.00244577 0.00342185 0.00321924
 0.00693804 0.00485667 0.00389157 0.00587041 0.0060373  0.01248275
 0.00341192 0.00993003 0.00535001 0.00634199 0.00629527 0.00968761
 0.00605831 0.00540281 0.00261101 0.00561011 0.00396294 0.0051138
 0.00704131 0.0052254  0.00612043]"
69,-1,"[0.0047695  0.01138216 0.00419792 0.00655968 0.01315769 0.00473054
 0.0167866  0.00719806 0.01076947 0.04345008 0.01294981 0.010348
 0.02339185 0.00605852 0.01576574 0.00508052 0.00546439 0.00911453
 0.00466234 0.01248489 0.01245292 0.00994938 0.01081627 0.00246622
 0.00642839 0.01317669 0.00711996 0.00268916 0.00603407 0.0055689
 0.01551413 0.00673975 0.00769347 0.01709315 0.01050649 0.01172908
 0.00624768 0.01071777 0.01325681 0.00659895 0.00969347 0.01562287
 0.01149066 0.01448076 0.0029908  0.01205978 0.00713366 0.00538401
 0.0192043  0.00849063 0.00878004]"
