trial,fold,random_seed,n_neighbors,n_components,min_cluster_size,min_samples,ngram_range,n_topics,cv_val,npmi_val,topic_diversity,intra_topic_similarity,inter_topic_similarity,fit_seconds
150,3,42,50,6,16,2,"(1, 2)",40,0.4755092418425043,-0.07389690505474736,0.9325,0.46169949539246097,0.37102651596069336,39.35338349995436
151,1,42,50,6,16,4,"(1, 2)",8,0.42282245921660344,-0.22675603855270482,0.925,0.5830608989511218,0.398678183555603,6.287038500013296
151,2,42,50,6,16,4,"(1, 2)",4,0.5415164167256576,0.07114840064040251,0.975,0.4100896716117859,0.4480910301208496,9.370624800038058
151,3,42,50,6,16,4,"(1, 2)",37,0.48206380974372015,-0.05066758191503632,0.9405405405405406,0.47987186908721924,0.3574851453304291,39.58312460000161
152,1,42,50,6,16,6,"(1, 2)",7,0.3856814478645888,-0.23903492705448756,0.9571428571428572,0.5825353801250458,0.3064461350440979,6.300640899979044
152,2,42,50,6,16,6,"(1, 2)",4,0.5415164167256576,0.07114840064040251,0.975,0.40921930968761444,0.44897016882896423,9.390140999981668
152,3,42,50,6,16,6,"(1, 2)",36,0.5238488033762168,-0.05518294052654185,0.9388888888888889,0.49338612577010843,0.3726780414581299,39.682909499970265
153,1,42,50,6,24,1,"(1, 2)",7,0.41962473989687005,-0.26466021198719936,0.9428571428571428,0.47901124755541485,0.3688180148601532,6.351909099961631
153,2,42,50,6,24,1,"(1, 2)",2,0.3365578097689642,-0.21110923650681923,0.95,0.26312679052352905,0.7087208032608032,9.351055700040888
153,3,42,50,6,24,1,"(1, 2)",33,0.4582259378713775,-0.09245789229133806,0.9363636363636364,0.4428513752562659,0.40887904167175293,39.80222420004429
154,1,42,50,6,24,2,"(1, 2)",6,0.41764610753699566,-0.2881042379947319,0.9333333333333333,0.4427158311009407,0.3943461775779724,6.30814099998679
154,2,42,50,6,24,2,"(1, 2)",2,0.3365578097689642,-0.21110923650681923,0.95,0.2712938040494919,0.7056398391723633,9.354800900036935
154,3,42,50,6,24,2,"(1, 2)",26,0.4815329151897579,-0.04884981199946629,0.926923076923077,0.4547073692083359,0.4216979444026947,39.560587399988435
155,1,42,50,6,24,4,"(1, 2)",5,0.4218256855125719,-0.24813979953851292,0.92,0.5500288784503937,0.41856512427330017,6.3640833999961615
155,2,42,50,6,24,4,"(1, 2)",2,0.3365578097689642,-0.21110923650681923,0.95,0.2729053646326065,0.7081317901611328,9.321632999985013
155,3,42,50,6,24,4,"(1, 2)",27,0.49579967496965743,-0.00809139075416118,0.9296296296296296,0.48008272310961847,0.41814836859703064,39.67945890000556
156,1,42,50,6,24,6,"(1, 2)",5,0.41698806950573636,-0.24869077382789312,0.94,0.5410724073648453,0.4067009389400482,6.268357200024184
156,2,42,50,6,24,6,"(1, 2)",2,0.3365578097689642,-0.21110923650681923,0.95,0.2711646407842636,0.702139139175415,9.351920299988706
156,3,42,50,6,24,6,"(1, 2)",21,0.5026678167627863,-0.02229294364880365,0.9,0.48200218826532365,0.43165886402130127,39.61716610001167
157,1,42,50,6,32,1,"(1, 2)",5,0.438038454615191,-0.29501192259660136,0.92,0.4388286769390106,0.48877015709877014,6.323742399981711
157,2,42,50,6,32,1,"(1, 2)",2,0.3365578097689642,-0.21110923650681923,0.95,0.26312679052352905,0.7087208032608032,9.616426999971736
157,3,42,50,6,32,1,"(1, 2)",4,0.6151444482995903,0.14630531204953068,0.925,0.3744751885533333,0.5905086994171143,39.45393979997607
158,1,42,50,6,32,2,"(1, 2)",5,0.43137466547843023,-0.2892746638232103,0.92,0.4351903982460499,0.434915155172348,6.296250500017777
