trial,fold,random_seed,n_neighbors,n_components,min_cluster_size,min_samples,ngram_range,n_topics,cv_val,npmi_val,topic_diversity,intra_topic_similarity,inter_topic_similarity,fit_seconds
50,3,42,10,8,16,2,"(1, 2)",87,0.5289146126311852,0.020971356116974895,0.8574712643678161,0.4289390332130499,0.46857011318206787,35.619722999981605
51,1,42,10,8,16,4,"(1, 2)",22,0.48736755686937755,-0.049760297141268124,0.9590909090909091,0.39253409613262524,0.4548141062259674,33.01946440001484
51,2,42,10,8,16,4,"(1, 2)",47,0.5085318248451619,-0.02272338816924662,0.8936170212765957,0.43675688006307767,0.45201101899147034,43.34886250004638
51,3,42,10,8,16,4,"(1, 2)",82,0.5392418854003694,0.04873925888121955,0.848780487804878,0.4347940519452095,0.4713429808616638,35.340623199997935
52,1,42,10,8,16,6,"(1, 2)",5,0.6379586358994904,0.23466860032940798,0.98,0.47472221553325655,0.44241732358932495,33.18269880005391
52,2,42,10,8,16,6,"(1, 2)",45,0.535388682919318,0.00022179218294349082,0.8977777777777778,0.44192428582093934,0.440878301858902,43.39890990004642
52,3,42,10,8,16,6,"(1, 2)",72,0.537858961182038,0.038328956848381786,0.8625,0.42847923073970096,0.48270633816719055,35.62018760002684
53,1,42,10,8,24,1,"(1, 2)",13,0.40077280996614495,-0.1290728977088584,0.9153846153846154,0.3143090032614194,0.5694488286972046,32.96025720000034
53,2,42,10,8,24,1,"(1, 2)",43,0.4649002016779275,-0.08361026003036318,0.8813953488372093,0.40637865385343863,0.48595231771469116,43.37063419999322
53,3,42,10,8,24,1,"(1, 2)",62,0.5127339385478599,0.006166756364047495,0.8693548387096774,0.40458836430503475,0.5098384022712708,35.13209669996286
54,1,42,10,8,24,2,"(1, 2)",13,0.40320672778565003,-0.12989472626932702,0.9384615384615385,0.32000967860221863,0.5624874830245972,32.90152559999842
54,2,42,10,8,24,2,"(1, 2)",42,0.4655679530599854,-0.08381661561692955,0.8761904761904762,0.41449995197000955,0.47844594717025757,43.36961340002017
54,3,42,10,8,24,2,"(1, 2)",59,0.5088088374188201,0.009676487206326061,0.864406779661017,0.40383549236645133,0.5085006356239319,35.44526399997994
55,1,42,10,8,24,4,"(1, 2)",13,0.3951086346311336,-0.156270850136763,0.9461538461538461,0.3203594936774327,0.5350930690765381,33.161609300004784
55,2,42,10,8,24,4,"(1, 2)",37,0.49376712500685677,-0.037080062619731825,0.8972972972972973,0.4197454404186558,0.47486552596092224,43.33611010003369
55,3,42,10,8,24,4,"(1, 2)",57,0.5225494290994727,0.021424281164705926,0.8631578947368421,0.4125425412989499,0.5092719793319702,35.00334729999304
56,1,42,10,8,24,6,"(1, 2)",11,0.394040058133129,-0.14963096448511262,0.9545454545454546,0.33113778043876996,0.5809738039970398,33.07451900001615
56,2,42,10,8,24,6,"(1, 2)",33,0.48923763331008646,-0.026507591970466943,0.9090909090909091,0.42162383415482263,0.46358779072761536,43.3747290999745
56,3,42,10,8,24,6,"(1, 2)",53,0.5309906300411216,0.03491596258010369,0.8735849056603774,0.41208472510553756,0.5076698064804077,34.998908700014
57,1,42,10,8,32,1,"(1, 2)",8,0.3951152215248237,-0.12619076115791014,0.9625,0.31343794241547585,0.6443935036659241,33.401429200021084
57,2,42,10,8,32,1,"(1, 2)",30,0.4570574812500877,-0.08613974450584677,0.9266666666666666,0.39041125078996025,0.5162224173545837,43.50273880001623
57,3,42,10,8,32,1,"(1, 2)",49,0.5081926549130846,0.014580630602877988,0.8653061224489796,0.3952194178590969,0.5376800894737244,34.88377349998336
58,1,42,10,8,32,2,"(1, 2)",8,0.3936805870636684,-0.12645463743763066,0.9625,0.3250271826982498,0.6426141858100891,32.964573799981736
58,2,42,10,8,32,2,"(1, 2)",28,0.45444914569449424,-0.10352639664477889,0.9321428571428572,0.3886653759649822,0.5112666487693787,43.369052699999884
58,3,42,10,8,32,2,"(1, 2)",49,0.5099619231275739,0.016418086319234807,0.863265306122449,0.39690752175389504,0.5322090983390808,35.10420599998906
59,1,42,10,8,32,4,"(1, 2)",9,0.405846147911167,-0.1749019045315966,0.9777777777777777,0.3266483147939046,0.586206316947937,33.12037550000241
59,2,42,10,8,32,4,"(1, 2)",27,0.49627867209205256,-0.02810133320542489,0.9407407407407408,0.39507814469160857,0.4998534917831421,43.22393750003539
59,3,42,10,8,32,4,"(1, 2)",46,0.515747364170577,0.032784516684901004,0.8608695652173913,0.40051301082839136,0.5258318781852722,35.326690699963365
