document_id,topic,probabilities
171,-1,"[0.00164523 0.00853645 0.00594394 0.00193494 0.00407174 0.00279458
 0.00324801 0.00228041 0.00385912 0.00379237 0.00291018 0.00134547
 0.00268941 0.00214669 0.00685074 0.00486054 0.00394425 0.00736247
 0.00565863 0.00237645 0.00362758 0.00401921 0.00302927 0.00303788
 0.00772365 0.00632919 0.00539844 0.00433694 0.00325483 0.00263995
 0.00335926 0.00680856 0.00080295 0.00623703 0.00367314 0.00145771
 0.00253178 0.00441113 0.00186147 0.00169842 0.00531435 0.00346316
 0.00908325 0.00224037 0.00171759 0.0022491  0.00886922 0.00538018
 0.00310251 0.00237942 0.00237506 0.00191321 0.00321525 0.00168468
 0.00626793 0.00067043 0.00243569 0.00221874 0.01252684 0.00380398
 0.01126998 0.00423946 0.00376387 0.00456713 0.00228339 0.00875193
 0.00407425]"
172,-1,"[0.00477588 0.01660317 0.01394199 0.00564394 0.01033052 0.0084538
 0.00905842 0.00644951 0.01064835 0.01345134 0.00829325 0.00374522
 0.00703069 0.0058156  0.02071833 0.01180735 0.01758337 0.04804002
 0.01484182 0.00643282 0.00876569 0.01022111 0.00782217 0.00820899
 0.03911731 0.0131546  0.01187467 0.01139706 0.00866418 0.00696196
 0.01082584 0.02805469 0.00270604 0.04688276 0.00924389 0.00452132
 0.00732538 0.01007799 0.00694862 0.00495613 0.02141688 0.00918074
 0.03015609 0.00604111 0.00492878 0.00619961 0.01745136 0.03006745
 0.00885581 0.00683552 0.00646688 0.00526922 0.00915118 0.00663187
 0.02565339 0.0021632  0.00647332 0.00628088 0.05137354 0.0102443
 0.03810592 0.01115161 0.00968903 0.01074658 0.00669233 0.02809402
 0.01142762]"
173,-1,"[0.00180821 0.00619647 0.01579299 0.00206727 0.00371566 0.00226541
 0.00411437 0.00250633 0.003097   0.00322052 0.0040362  0.00153441
 0.00371944 0.00273374 0.00530974 0.00758089 0.00260882 0.00377235
 0.00477341 0.0028226  0.00550153 0.00735319 0.00335801 0.00499027
 0.00452825 0.00871131 0.01021401 0.01886345 0.00379762 0.00283813
 0.00232724 0.00379229 0.00087977 0.0040797  0.00446298 0.00152381
 0.00362109 0.00632191 0.00143455 0.00200964 0.0031737  0.00515394
 0.004285   0.002696   0.00184134 0.00258509 0.0067793  0.00359287
 0.0027247  0.00341125 0.00280641 0.00212386 0.00312418 0.00133591
 0.00406336 0.00067932 0.00288432 0.00241327 0.00474067 0.00401801
 0.00755391 0.00410704 0.00488168 0.00634957 0.00317187 0.0040409
 0.00308403]"
174,10,"[0.00364763 0.00675533 0.00794118 0.00406747 0.00613276 0.00444881
 0.01291714 0.00446032 0.00552263 0.00372225 0.063717   0.00471662
 0.00593207 0.005392   0.00531998 0.00975657 0.00346621 0.00436893
 0.00443894 0.00692234 0.00675169 0.00944485 0.00829062 0.00684367
 0.00484245 0.00615004 0.00741833 0.00742217 0.00738871 0.00523243
 0.00427353 0.00465143 0.00201417 0.00447627 0.01204878 0.00401325
 0.0057772  0.00670491 0.00247428 0.00684986 0.00414128 0.00896516
 0.00545632 0.00584426 0.00575503 0.00663249 0.00706372 0.00396699
 0.00459054 0.0119267  0.00714294 0.00726005 0.00737957 0.0024109
 0.00433321 0.00154178 0.00658642 0.00519888 0.00486004 0.00973141
 0.00640191 0.01001032 0.00726125 0.00792724 0.00519028 0.00513452
 0.00546617]"
175,58,"[0.00421244 0.01551581 0.01025212 0.00462555 0.0083401  0.00629583
 0.00687354 0.00539113 0.00841796 0.00932301 0.00612553 0.00328507
 0.00543173 0.00440304 0.01560703 0.00972262 0.01221907 0.05221579
 0.00955844 0.00482155 0.00691662 0.0082289  0.00581005 0.00632088
 0.03791991 0.00996738 0.00973082 0.00854515 0.00658274 0.00513454
 0.00850134 0.01637539 0.00237088 0.02643033 0.00700146 0.00439819
 0.00546096 0.00766043 0.0055506  0.00420193 0.02193332 0.0070025
 0.02633958 0.00453051 0.00419931 0.00460103 0.01301661 0.01759702
 0.00710822 0.00512272 0.00481928 0.00438969 0.00682763 0.00533262
 0.01471384 0.00198158 0.00483801 0.00515992 0.29620729 0.007875
 0.02321146 0.00849078 0.00769696 0.00885018 0.00497575 0.01989423
 0.00887619]"
176,10,"[0.00293565 0.00499149 0.006062   0.00327436 0.00452042 0.0034842
 0.00908959 0.00353167 0.00417343 0.00292923 0.51060583 0.00400362
 0.00457187 0.00429585 0.00397225 0.00702344 0.00274234 0.00337995
 0.00343585 0.00535716 0.00504048 0.00665165 0.00606475 0.00523298
 0.00378884 0.00458977 0.00531224 0.00561957 0.00540584 0.00407028
 0.00333661 0.00357134 0.00171387 0.00352613 0.00779873 0.00332713
 0.00458956 0.005112   0.00199426 0.00580889 0.00321819 0.00649268
 0.00407067 0.004616   0.00470206 0.005242   0.00507972 0.00312425
 0.00357271 0.0131946  0.00560929 0.00575542 0.00552771 0.00195997
 0.00335818 0.00129933 0.00511492 0.00411583 0.00372794 0.00680305
 0.00476924 0.00689693 0.00532309 0.00565577 0.00419503 0.00388728
 0.0041165 ]"
177,3,"[0.01282322 0.00810911 0.00697427 0.14190668 0.00918702 0.0067789
 0.0087134  0.02509212 0.00991046 0.00516229 0.00758103 0.00542998
 0.00856419 0.00749711 0.0070776  0.0074683  0.0060653  0.00681975
 0.00556999 0.00794065 0.00835616 0.008892   0.00786189 0.00758126
 0.00621554 0.00642228 0.00813194 0.00715426 0.00809926 0.00714262
 0.00622059 0.00614805 0.00392893 0.00581381 0.0085127  0.00807741
 0.00655653 0.0062509  0.00457403 0.00758854 0.00729943 0.00773635
 0.00761362 0.00741174 0.00765984 0.00720272 0.0077212  0.00541817
 0.0101928  0.00677435 0.00775484 0.00721376 0.00819448 0.00450875
 0.00565803 0.00326987 0.00733611 0.02855537 0.00676907 0.00936458
 0.00674553 0.00903876 0.00825981 0.00944326 0.00622193 0.00703895
 0.00828423]"
178,-1,"[0.00089468 0.00195013 0.00181135 0.0011102  0.00209102 0.00126089
 0.00285511 0.00122408 0.00181299 0.00106439 0.00249491 0.00114524
 0.00216676 0.00201501 0.0016855  0.00194191 0.00099001 0.00122877
 0.00122642 0.00328059 0.00237655 0.0025713  0.00753231 0.00182086
 0.00121966 0.0018637  0.00253046 0.00175128 0.0027596  0.00242068
 0.0010798  0.00135387 0.00038378 0.00112693 0.01160395 0.00072638
 0.00149499 0.00185783 0.00055828 0.00135938 0.00119436 0.00241264
 0.00166529 0.00249898 0.00140205 0.00272572 0.00211244 0.00106673
 0.0014104  0.00153888 0.00320808 0.00195653 0.00228412 0.00051699
 0.0012329  0.00031807 0.00312619 0.00141659 0.00132973 0.00319643
 0.00165867 0.00358531 0.0021889  0.00269198 0.00134136 0.00153097
 0.00183041]"
179,-1,"[0.00278639 0.01042384 0.00726743 0.00315325 0.00585555 0.00446559
 0.00495383 0.00365516 0.00594469 0.0068865  0.00441869 0.00220292
 0.0038085  0.00311141 0.0115988  0.00689993 0.00855654 0.03053197
 0.00675941 0.00343541 0.00483527 0.00578133 0.00414741 0.00446316
 0.02700532 0.00708393 0.00679099 0.00606192 0.00468814 0.00362958
 0.00606545 0.01259124 0.00157014 0.02063479 0.00501496 0.00289374
 0.00388229 0.00541366 0.00368015 0.00286967 0.01384311 0.00498402
 0.0191477  0.00321173 0.00285665 0.00328637 0.00924448 0.01312252
 0.00491628 0.00364046 0.00343848 0.00302048 0.00491738 0.00353503
 0.01116737 0.00129802 0.00344024 0.00354198 0.07832128 0.00567395
 0.01804749 0.00613695 0.00542752 0.00617851 0.00353386 0.01471968
 0.00633709]"
180,0,"[0.03460326 0.00514133 0.00495855 0.00852476 0.0055609  0.00362901
 0.00476523 0.01105049 0.00486028 0.00349187 0.00455474 0.00379529
 0.00716895 0.00542869 0.0050376  0.00457289 0.0036932  0.00420772
 0.00385109 0.00548524 0.0063853  0.006216   0.0055145  0.00448461
 0.00389526 0.00436684 0.00514038 0.00480261 0.00469638 0.00581469
 0.00353755 0.00390272 0.00262401 0.00368297 0.00582824 0.0033764
 0.00379306 0.0042266  0.00277617 0.00408437 0.00428872 0.00452786
 0.00462746 0.00564276 0.00391308 0.00497822 0.00489388 0.00353468
 0.00456773 0.00417814 0.00493398 0.00423801 0.00424025 0.00275388
 0.00377271 0.00198011 0.00547625 0.00684217 0.00423163 0.00500685
 0.00445849 0.00515401 0.00460828 0.00663969 0.00356551 0.00431856
 0.00453902]"
181,0,"[0.08494712 0.00697648 0.00669218 0.01194729 0.00754448 0.0049917
 0.00638474 0.01539277 0.00667496 0.0048079  0.00609264 0.00505282
 0.00919696 0.00705817 0.00686592 0.00615093 0.00517446 0.00584289
 0.00527139 0.00715265 0.0083656  0.00822295 0.00723644 0.0060224
 0.00537206 0.00589396 0.00688844 0.00647268 0.00630296 0.00762647
 0.00487425 0.00537986 0.00370886 0.00509045 0.00767676 0.00466457
 0.00513264 0.00567097 0.00389174 0.00548469 0.00598909 0.00608031
 0.00635726 0.00731656 0.00527669 0.00654806 0.00665318 0.00488889
 0.00631584 0.00560517 0.00648593 0.00565456 0.0057534  0.00387521
 0.00519444 0.00277204 0.00712526 0.00928582 0.00583546 0.00673056
 0.00609728 0.00692854 0.00621245 0.00877987 0.00483254 0.00594914
 0.00621461]"
182,58,"[5.47523144e-308 2.01347503e-307 1.33711356e-307 6.00628260e-308
 1.09538962e-307 8.28883163e-308 8.91050867e-308 6.99155719e-308
 1.10969695e-307 1.22213425e-307 7.92344072e-308 4.28026288e-308
 7.06900163e-308 5.73153387e-308 2.07848335e-307 1.24825988e-307
 1.62129466e-307 7.06311785e-307 1.27540156e-307 6.28283521e-308
 9.01165626e-308 1.06358928e-307 7.59547832e-308 8.21415661e-308
 4.61279423e-307 1.30728203e-307 1.27412690e-307 1.10660429e-307
 8.60254576e-308 6.71919423e-308 1.11669382e-307 2.21982278e-307
 3.08631241e-308 3.33919831e-307 9.12795213e-308 5.69769969e-308
 7.09758805e-308 9.97349832e-308 7.32638922e-308 5.44430642e-308
 2.92700347e-307 9.11826106e-308 3.63973656e-307 5.90318825e-308
 5.46150581e-308 5.99363689e-308 1.74478771e-307 2.31062564e-307
 9.34413068e-308 6.60536183e-308 6.27765727e-308 5.71307403e-308
 8.92814974e-308 6.98786623e-308 1.96342337e-307 2.57543665e-308
 6.30757856e-308 6.70224982e-308 1.00000000e+000 1.02566075e-307
 3.00862965e-307 1.10794831e-307 1.00335313e-307 1.14913785e-307
 6.46640741e-308 2.73766178e-307 1.17235306e-307]"
183,17,"[5.38888552e-308 1.45047909e-307 1.01129935e-307 5.78335657e-308
 9.55733937e-308 8.08759463e-308 7.58813342e-308 6.58350782e-308
 1.01854248e-307 1.08604987e-307 6.65320993e-308 4.04213590e-308
 6.08521435e-308 5.00357666e-308 1.80045949e-307 9.50528117e-308
 2.15146708e-307 1.00000000e+000 1.07493885e-307 5.50968562e-308
 7.47596409e-308 8.65539231e-308 6.62384295e-308 6.90170649e-308
 2.50069048e-307 9.96405179e-308 1.00511241e-307 8.73131139e-308
 7.51595303e-308 5.97072366e-308 1.08602252e-307 2.09065266e-307
 3.12444517e-308 2.31730156e-307 7.74138774e-308 5.53269850e-308
 6.14074938e-308 7.85234608e-308 8.32118829e-308 5.12136251e-308
 4.60851656e-307 7.66224785e-308 4.70374416e-307 5.17554097e-308
 5.22466653e-308 5.27455631e-308 1.37776873e-307 1.96785690e-307
 8.68493312e-308 5.64478535e-308 5.49871498e-308 5.30198327e-308
 7.95063788e-308 7.91933509e-308 1.68137977e-307 2.61908176e-308
 5.49341788e-308 6.28666575e-308 5.28227543e-307 8.86612516e-308
 1.90045948e-307 9.61398455e-308 8.45459218e-308 9.33591989e-308
 5.63420546e-308 2.58162684e-307 1.08690346e-307]"
184,22,"[6.22807387e-308 9.52935540e-308 9.27340624e-308 6.65920933e-308
 1.04759479e-307 7.60623268e-308 1.30932684e-307 7.14536088e-308
 9.41175434e-308 6.12692695e-308 1.23332823e-307 1.08303199e-307
 1.23313116e-307 1.31996100e-307 9.00459990e-308 9.62074984e-308
 5.61776895e-308 6.67759669e-308 7.15389108e-308 2.61221282e-307
 1.20028207e-307 1.18637752e-307 1.00000000e+000 9.25271610e-308
 6.58352215e-308 9.62968224e-308 1.17808706e-307 8.86264624e-308
 1.34522120e-307 1.89522804e-307 6.63294905e-308 7.48072736e-308
 2.98096413e-308 6.18794678e-308 4.14527646e-307 5.09814939e-308
 8.00645059e-308 1.00613262e-307 3.94420370e-308 9.36909456e-308
 6.53155843e-308 1.14897816e-307 8.71499170e-308 1.91757346e-307
 9.94600893e-308 2.16143224e-307 1.04007810e-307 5.98994335e-308
 7.54163217e-308 8.66976551e-308 2.59096896e-307 1.43909764e-307
 1.16445439e-307 3.70514829e-308 6.90750846e-308 2.49717334e-308
 2.67197366e-307 8.13810014e-308 7.11555366e-308 1.41333339e-307
 8.61040694e-308 1.53783725e-307 1.04921635e-307 1.23814785e-307
 7.33099212e-308 8.25843893e-308 9.63907920e-308]"
185,21,"[7.57034483e-308 1.78833030e-307 2.30437998e-307 7.60462676e-308
 1.31240987e-307 6.44422622e-308 1.38460874e-307 9.86963376e-308
 9.54401811e-308 8.10274799e-308 1.36066099e-307 6.11665412e-308
 2.23699395e-307 1.19504439e-307 1.40508881e-307 1.93605479e-307
 6.86250126e-308 9.25015838e-308 9.70659485e-308 1.19098993e-307
 4.06050690e-307 1.00000000e+000 1.30826011e-307 1.69210510e-307
 9.94783038e-308 1.82889120e-307 2.59828506e-307 2.37715996e-307
 1.35273463e-307 1.09928828e-307 6.53950683e-308 8.95636901e-308
 3.11449752e-308 8.93360084e-308 1.90231886e-307 5.46090212e-308
 1.14951098e-307 1.61120271e-307 4.23753211e-308 7.26931913e-308
 8.45678603e-308 1.67317836e-307 1.10464084e-307 1.16342391e-307
 6.57992653e-308 1.03143491e-307 1.45408856e-307 8.22000647e-308
 8.32939976e-308 1.09832903e-307 1.05486233e-307 7.80129729e-308
 9.68496502e-308 4.02133502e-308 9.21588960e-308 2.51236392e-308
 1.22147369e-307 8.82713230e-308 1.07174348e-307 1.33521356e-307
 1.36306057e-307 1.37312008e-307 1.62007733e-307 4.23724910e-307
 1.01178652e-307 9.88810595e-308 9.44821125e-308]"
186,-1,"[0.00300619 0.00522286 0.00561644 0.00298418 0.00491182 0.00235917
 0.00463923 0.00377591 0.00355198 0.00286154 0.00439974 0.00250755
 0.02051078 0.00667175 0.00456598 0.0052424  0.00239258 0.00306166
 0.00327668 0.00574048 0.03591223 0.0128942  0.00550557 0.00589293
 0.00314762 0.00580346 0.00794948 0.00607151 0.00499349 0.00488381
 0.00232713 0.00302575 0.00111728 0.00287213 0.00693781 0.00190953
 0.00411109 0.00537776 0.00150556 0.00262595 0.00287144 0.00550305
 0.00365193 0.00600216 0.00245017 0.00462369 0.00446771 0.00275258
 0.00313289 0.0035419  0.0046316  0.00308948 0.00350477 0.00140761
 0.00310395 0.00093311 0.00606399 0.00337016 0.00342691 0.00458012
 0.00400288 0.00461724 0.00556893 0.01210982 0.00372244 0.00328614
 0.00348112]"
187,-1,"[0.00088669 0.00298554 0.00358401 0.00101689 0.0019619  0.00099078
 0.00196602 0.00127195 0.00156879 0.00132548 0.00169455 0.00069275
 0.00219182 0.00146255 0.00238558 0.00302663 0.00110617 0.00156754
 0.00171604 0.00145471 0.00407625 0.00427059 0.00166057 0.00281488
 0.00169896 0.00401436 0.01330352 0.00537225 0.00196804 0.00139847
 0.00101099 0.00152066 0.00038182 0.00149871 0.00222215 0.00072643
 0.00174992 0.00254978 0.0006251  0.00090605 0.00139109 0.00267859
 0.00190611 0.00138161 0.00085053 0.00126752 0.00261056 0.00138106
 0.00137341 0.00131103 0.00135258 0.00098363 0.00148297 0.00057314
 0.00157932 0.00031161 0.00146097 0.00120289 0.00191081 0.00202388
 0.00240204 0.00198003 0.00289916 0.00493362 0.00152609 0.00168676
 0.00150138]"
188,31,"[0.00378038 0.0092012  0.00818135 0.0040421  0.00758567 0.00800394
 0.00654521 0.00447551 0.00851465 0.01077219 0.00567414 0.00344129
 0.00483766 0.00416852 0.01829929 0.00717761 0.01272323 0.0169129
 0.0111225  0.00480626 0.00592386 0.00648587 0.00601434 0.00563907
 0.01242339 0.00863316 0.00800521 0.00693979 0.0067419  0.00522159
 0.00987589 0.27787346 0.00242975 0.01357477 0.00689824 0.00397902
 0.00523785 0.00654122 0.00630581 0.0042582  0.01421884 0.00664713
 0.02410091 0.00441081 0.00443205 0.00464282 0.01283914 0.0156509
 0.00644738 0.00456159 0.00484409 0.00462106 0.00739751 0.00553673
 0.02177007 0.00193806 0.00477753 0.00460228 0.01604565 0.00783887
 0.01409539 0.00881654 0.00701568 0.00734051 0.00478575 0.03367642
 0.00967684]"
189,24,"[5.04919335e-308 1.67587583e-307 1.35367287e-307 5.27463736e-308
 8.89536353e-308 7.02914314e-308 8.02023835e-308 6.12792135e-308
 8.77038199e-308 1.07829172e-307 7.59546990e-308 4.21851609e-308
 6.36666103e-308 5.20744390e-308 1.49179821e-307 1.24552938e-307
 1.19664802e-307 3.24604795e-307 1.19389923e-307 5.63945018e-308
 8.08109527e-308 9.63172834e-308 6.71444629e-308 7.48564725e-308
 1.00000000e+000 1.24316654e-307 1.09227257e-307 1.10020430e-307
 7.36071014e-308 5.97209555e-308 9.54004079e-308 1.61090803e-307
 3.06486791e-308 5.34278133e-307 8.06229598e-308 5.42168763e-308
 6.48426117e-308 9.88382943e-308 6.56820950e-308 5.23927729e-308
 1.71287914e-307 8.12873636e-308 1.87305422e-307 5.34410720e-308
 5.10849600e-308 5.42521549e-308 1.40179316e-307 2.22898647e-307
 7.60066418e-308 6.62745617e-308 5.66349817e-308 5.39853609e-308
 7.63868316e-308 6.55946310e-308 1.69193714e-307 2.51505602e-308
 5.71466917e-308 5.87347578e-308 4.93578071e-307 8.69296935e-308
 3.20314952e-307 9.28726767e-308 8.62930860e-308 9.99415398e-308
 5.93666416e-308 1.72486897e-307 9.15350621e-308]"
190,29,"[0.0041351  0.0046337  0.00466805 0.00361607 0.00459574 0.0035589
 0.00451329 0.00402634 0.00406533 0.00330585 0.00449506 0.00598384
 0.00654222 0.00612598 0.00464809 0.00428057 0.00309305 0.00352131
 0.00413106 0.00766668 0.00573266 0.00544544 0.01078344 0.00399068
 0.00340105 0.00468663 0.00504216 0.00426324 0.00491727 0.52718344
 0.00329304 0.003824   0.00187659 0.00323999 0.00740932 0.00254335
 0.00348085 0.00506218 0.00237477 0.00392264 0.00344537 0.00445639
 0.00419662 0.00858769 0.00406486 0.00675135 0.00491319 0.00321613
 0.00353962 0.00393503 0.00694461 0.00478044 0.00423374 0.00224616
 0.00367325 0.00161027 0.0093825  0.003943   0.00371184 0.00486879
 0.00428429 0.00530969 0.00419842 0.00536594 0.00324567 0.00417257
 0.00411838]"
191,7,"[0.00816681 0.00529284 0.00426377 0.0135227  0.0054242  0.00341011
 0.00468228 0.0650124  0.00535111 0.00293552 0.0040621  0.00273518
 0.00513241 0.00390792 0.00438539 0.00445178 0.00347368 0.0041533
 0.00323861 0.00408198 0.005251   0.00586048 0.00425585 0.00427303
 0.00372278 0.00385067 0.00496391 0.0043647  0.00441841 0.00393637
 0.00334223 0.00353702 0.00194504 0.00341387 0.00489477 0.00373911
 0.00350084 0.00364387 0.00247844 0.00368641 0.00439934 0.00435098
 0.00459386 0.00387392 0.00362567 0.00364021 0.00469412 0.00313873
 0.00521919 0.00361681 0.00388504 0.00356698 0.0041677  0.00244109
 0.00328918 0.00162172 0.00386298 0.01003682 0.00414169 0.00512556
 0.00412346 0.00506763 0.00468886 0.00629471 0.00325364 0.00416306
 0.00448368]"
192,11,"[4.41175918e-308 5.03546978e-308 5.29780517e-308 4.31698883e-308
 5.21455885e-308 4.64558700e-308 6.04455233e-308 4.44875240e-308
 4.84143176e-308 3.91964975e-308 6.90064532e-308 1.00000000e+000
 6.58643950e-308 8.07510269e-308 4.77856623e-308 5.42665122e-308
 3.55822570e-308 3.96790568e-308 4.58704205e-308 1.03405034e-307
 6.05219387e-308 5.80892915e-308 1.01709259e-307 5.11442451e-308
 4.08342855e-308 5.25563972e-308 5.50566336e-308 5.03775348e-308
 5.93674219e-308 9.23963729e-308 4.25081905e-308 4.35128389e-308
 2.68592120e-308 3.92982820e-308 8.73101740e-308 3.67738775e-308
 4.78825617e-308 6.09663498e-308 2.94221052e-308 6.13328739e-308
 3.87159755e-308 5.64579656e-308 4.59634532e-308 1.08231332e-307
 6.19722512e-308 1.15289623e-307 5.30233545e-308 3.82978337e-308
 4.31400037e-308 6.30542997e-308 1.01772992e-307 8.12069164e-308
 5.60921438e-308 2.82795504e-308 4.20806477e-308 2.25121261e-308
 1.17119195e-307 4.81352479e-308 4.20010787e-308 5.83064745e-308
 4.83958504e-308 6.02803712e-308 5.14711626e-308 5.72533960e-308
 4.60332113e-308 4.57712100e-308 4.94770930e-308]"
193,43,"[6.33290721e-308 6.76013420e-308 6.91926815e-308 6.00082688e-308
 7.55476489e-308 5.26635275e-308 8.29401685e-308 6.50809722e-308
 6.18746978e-308 4.87984666e-308 8.24892875e-308 1.14490621e-307
 1.45925413e-307 2.40498996e-307 6.69643239e-308 7.22050740e-308
 4.22963711e-308 4.94468441e-308 5.50773468e-308 3.52223532e-307
 1.07486070e-307 9.35613038e-308 1.70660538e-307 7.53413012e-308
 4.94516364e-308 7.18298543e-308 8.32000247e-308 6.95480915e-308
 8.78285968e-308 1.41438517e-307 4.96210387e-308 5.25328958e-308
 2.80050950e-308 4.67076967e-308 1.45233576e-307 4.34454677e-308
 6.51582332e-308 7.74799992e-308 3.34111645e-308 7.40822153e-308
 4.81263041e-308 8.05603937e-308 5.97129702e-308 1.00000000e+000
 7.21938063e-308 2.19655980e-307 6.79156242e-308 4.58375234e-308
 5.46084515e-308 7.04202645e-308 1.87449539e-307 1.03773033e-307
 6.91639685e-308 3.16191713e-308 5.15693125e-308 2.38686417e-308
 7.16476208e-307 6.79954909e-308 5.25799937e-308 8.16278263e-308
 6.05422859e-308 8.28986614e-308 7.50744470e-308 9.49651932e-308
 6.12499044e-308 5.59146354e-308 6.38689279e-308]"
194,-1,"[0.00449939 0.0066424  0.00662051 0.00470146 0.00689645 0.00430665
 0.00753249 0.00527876 0.00583434 0.00421052 0.00719143 0.00586505
 0.0120391  0.01151155 0.00630741 0.0060921  0.0038311  0.00453629
 0.00481454 0.01646838 0.0098065  0.00893875 0.02459838 0.00641676
 0.00442636 0.00673146 0.00811237 0.00636143 0.00798734 0.02170889
 0.00378876 0.00486969 0.00178414 0.00416166 0.01510411 0.00275116
 0.0053616  0.0068606  0.00233384 0.00482835 0.00442759 0.00724776
 0.00563853 0.01769589 0.00485682 0.01203094 0.00665201 0.00406588
 0.00500157 0.00542388 0.01303424 0.00628558 0.00644496 0.00218212
 0.00466056 0.00150246 0.01992314 0.00541534 0.00482707 0.00796945
 0.00569828 0.00848859 0.00673498 0.00901367 0.0049368  0.00534074
 0.00589026]"
